,Brood Year,Nwr Population Name,Number Of Spawners,Start Year,End Year,Effective Catch,Fracwild
24074,1987,Chinook Salmon (Puget Sound ESU) - Dungeness River,100.0,,,-99.0,0.18
24075,1987,Chinook Salmon (Puget Sound ESU) - Dungeness River,100.0,,,-99.0,0.18
24076,1988,Chinook Salmon (Puget Sound ESU) - Dungeness River,335.0,,,129.0,0.18
24077,1988,Chinook Salmon (Puget Sound ESU) - Dungeness River,335.0,,,129.0,0.18
24078,1989,Chinook Salmon (Puget Sound ESU) - Dungeness River,88.0,,,42.0,0.18
24079,1989,Chinook Salmon (Puget Sound ESU) - Dungeness River,88.0,,,42.0,0.18
24080,1990,Chinook Salmon (Puget Sound ESU) - Dungeness River,310.0,,,59.0,0.18
24081,1990,Chinook Salmon (Puget Sound ESU) - Dungeness River,310.0,,,59.0,0.18
24082,1991,Chinook Salmon (Puget Sound ESU) - Dungeness River,163.0,,,53.0,0.18
24083,1991,Chinook Salmon (Puget Sound ESU) - Dungeness River,163.0,,,53.0,0.18
24084,1992,Chinook Salmon (Puget Sound ESU) - Dungeness River,153.0,,,168.0,0.18
24085,1992,Chinook Salmon (Puget Sound ESU) - Dungeness River,153.0,,,168.0,0.18
24086,1993,Chinook Salmon (Puget Sound ESU) - Dungeness River,43.0,,,36.0,0.18
24087,1993,Chinook Salmon (Puget Sound ESU) - Dungeness River,43.0,,,36.0,0.18
24088,1994,Chinook Salmon (Puget Sound ESU) - Dungeness River,65.0,,,21.0,0.18
24089,1994,Chinook Salmon (Puget Sound ESU) - Dungeness River,65.0,,,21.0,0.18
24090,1995,Chinook Salmon (Puget Sound ESU) - Dungeness River,163.0,,,11.0,0.18
24091,1995,Chinook Salmon (Puget Sound ESU) - Dungeness River,163.0,,,11.0,0.18
24092,1996,Chinook Salmon (Puget Sound ESU) - Dungeness River,183.0,,,12.0,0.18
24093,1996,Chinook Salmon (Puget Sound ESU) - Dungeness River,183.0,,,12.0,0.18
24094,1997,Chinook Salmon (Puget Sound ESU) - Dungeness River,50.0,,,3.0,0.18
24095,1997,Chinook Salmon (Puget Sound ESU) - Dungeness River,50.0,,,3.0,0.18
24096,1998,Chinook Salmon (Puget Sound ESU) - Dungeness River,110.0,,,5.0,0.18
24097,1998,Chinook Salmon (Puget Sound ESU) - Dungeness River,110.0,,,5.0,0.18
24098,1999,Chinook Salmon (Puget Sound ESU) - Dungeness River,75.0,,,4.0,0.18
24099,1999,Chinook Salmon (Puget Sound ESU) - Dungeness River,75.0,,,4.0,0.18
24100,2000,Chinook Salmon (Puget Sound ESU) - Dungeness River,218.0,,,9.0,0.18
24101,2000,Chinook Salmon (Puget Sound ESU) - Dungeness River,218.0,,,9.0,0.18
24102,2001,Chinook Salmon (Puget Sound ESU) - Dungeness River,453.0,,,6.0,0.04
24103,2001,Chinook Salmon (Puget Sound ESU) - Dungeness River,453.0,,,6.0,0.04
24104,2002,Chinook Salmon (Puget Sound ESU) - Dungeness River,633.0,,,48.0,0.18
24105,2002,Chinook Salmon (Puget Sound ESU) - Dungeness River,633.0,,,48.0,0.18
24106,2003,Chinook Salmon (Puget Sound ESU) - Dungeness River,640.0,,,75.0,0.19
24107,2004,Chinook Salmon (Puget Sound ESU) - Dungeness River,953.0,,,73.0,0.2
24108,2005,Chinook Salmon (Puget Sound ESU) - Dungeness River,955.0,,,202.0,0.32
24109,2006,Chinook Salmon (Puget Sound ESU) - Dungeness River,1405.0,,,631.0,0.21
24110,2007,Chinook Salmon (Puget Sound ESU) - Dungeness River,305.0,,,133.0,0.48
24111,2008,Chinook Salmon (Puget Sound ESU) - Dungeness River,140.0,,,311.0,0.61
24112,2009,Chinook Salmon (Puget Sound ESU) - Dungeness River,220.0,,,238.0,0.43
24113,2010,Chinook Salmon (Puget Sound ESU) - Dungeness River,345.0,,,49.0,0.22
24114,2011,Chinook Salmon (Puget Sound ESU) - Dungeness River,665.0,,,,0.16
24115,2011,Chinook Salmon (Puget Sound ESU) - Dungeness River,665.0,,,,0.16
24116,1986,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,238.0,1986.0,2010.0,-99.0,0.18
24117,1987,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,100.0,1986.0,2010.0,-99.0,0.18
24118,1988,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,335.0,1986.0,2010.0,129.0,0.18
24119,1989,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,88.0,1986.0,2010.0,42.0,0.18
24120,1990,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,310.0,1986.0,2010.0,59.0,0.18
24121,1991,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,163.0,1986.0,2010.0,53.0,0.18
24122,1992,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,153.0,1986.0,2010.0,168.0,0.18
24123,1993,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,43.0,1986.0,2010.0,36.0,0.18
24124,1994,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,65.0,1986.0,2010.0,21.0,0.18
24125,1995,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,163.0,1986.0,2010.0,11.0,0.18
24126,1996,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,183.0,1986.0,2010.0,12.0,0.18
24127,1997,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,50.0,1986.0,2010.0,3.0,0.18
24128,1998,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,110.0,1986.0,2010.0,5.0,0.18
24129,1999,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,75.0,1986.0,2010.0,4.0,0.18
24130,2000,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,218.0,1986.0,2010.0,9.0,0.18
24131,2001,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,453.0,1986.0,2010.0,6.0,0.04
24132,2002,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,633.0,1986.0,2010.0,48.0,0.18
24133,2003,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,640.0,1986.0,2010.0,75.0,0.19
24134,2004,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,953.0,1986.0,2010.0,73.0,0.2
24135,2005,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,955.0,1986.0,2010.0,202.0,0.32
24136,2006,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,1405.0,1986.0,2010.0,631.0,0.21
24137,2007,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,305.0,1986.0,2010.0,133.0,0.48
24138,2008,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,140.0,1986.0,2010.0,311.0,0.61
24139,2009,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,220.0,1986.0,2010.0,238.0,0.43
24140,2010,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,345.0,1986.0,2010.0,49.0,0.22
24141,1986,Chinook Salmon (Puget Sound ESU) - Elwha River,888.0,,,-99.0,0.48
24142,1986,Chinook Salmon (Puget Sound ESU) - Elwha River,888.0,,,-99.0,0.48
24143,1987,Chinook Salmon (Puget Sound ESU) - Elwha River,1672.0,,,-99.0,0.48
24144,1987,Chinook Salmon (Puget Sound ESU) - Elwha River,1672.0,,,-99.0,0.48
24145,1988,Chinook Salmon (Puget Sound ESU) - Elwha River,5309.0,,,5331.0,0.48
24146,1988,Chinook Salmon (Puget Sound ESU) - Elwha River,5309.0,,,5331.0,0.48
24147,1989,Chinook Salmon (Puget Sound ESU) - Elwha River,3059.0,,,2364.0,0.48
24148,1989,Chinook Salmon (Puget Sound ESU) - Elwha River,3059.0,,,2364.0,0.48
24149,1990,Chinook Salmon (Puget Sound ESU) - Elwha River,1655.0,,,1155.0,0.46
24150,1990,Chinook Salmon (Puget Sound ESU) - Elwha River,1655.0,,,1155.0,0.46
24151,1991,Chinook Salmon (Puget Sound ESU) - Elwha River,1474.0,,,4272.0,0.63
24152,1991,Chinook Salmon (Puget Sound ESU) - Elwha River,1474.0,,,4272.0,0.63
24153,1992,Chinook Salmon (Puget Sound ESU) - Elwha River,485.0,,,1292.0,0.73
24154,1992,Chinook Salmon (Puget Sound ESU) - Elwha River,485.0,,,1292.0,0.73
24155,1993,Chinook Salmon (Puget Sound ESU) - Elwha River,636.0,,,3183.0,0.69
24156,1993,Chinook Salmon (Puget Sound ESU) - Elwha River,636.0,,,3183.0,0.69
24157,1994,Chinook Salmon (Puget Sound ESU) - Elwha River,164.0,,,253.0,0.73
24158,1994,Chinook Salmon (Puget Sound ESU) - Elwha River,164.0,,,253.0,0.73
24159,1995,Chinook Salmon (Puget Sound ESU) - Elwha River,540.0,,,189.0,0.5
24160,1995,Chinook Salmon (Puget Sound ESU) - Elwha River,540.0,,,189.0,0.5
24161,1996,Chinook Salmon (Puget Sound ESU) - Elwha River,374.0,,,168.0,0.44
24162,1996,Chinook Salmon (Puget Sound ESU) - Elwha River,374.0,,,168.0,0.44
24163,1997,Chinook Salmon (Puget Sound ESU) - Elwha River,1578.0,,,212.0,0.46
24164,1997,Chinook Salmon (Puget Sound ESU) - Elwha River,1578.0,,,212.0,0.46
24165,1998,Chinook Salmon (Puget Sound ESU) - Elwha River,724.0,,,88.0,0.14
24166,1998,Chinook Salmon (Puget Sound ESU) - Elwha River,724.0,,,88.0,0.14
24167,1999,Chinook Salmon (Puget Sound ESU) - Elwha River,927.0,,,146.0,0.49
24168,1999,Chinook Salmon (Puget Sound ESU) - Elwha River,927.0,,,146.0,0.49
24169,2000,Chinook Salmon (Puget Sound ESU) - Elwha River,725.0,,,129.0,0.25
24170,2000,Chinook Salmon (Puget Sound ESU) - Elwha River,725.0,,,129.0,0.25
24171,2001,Chinook Salmon (Puget Sound ESU) - Elwha River,665.0,,,483.0,0.69
24172,2001,Chinook Salmon (Puget Sound ESU) - Elwha River,665.0,,,483.0,0.69
24173,2002,Chinook Salmon (Puget Sound ESU) - Elwha River,888.0,,,337.0,0.38
24174,2002,Chinook Salmon (Puget Sound ESU) - Elwha River,888.0,,,337.0,0.38
24175,2003,Chinook Salmon (Puget Sound ESU) - Elwha River,471.0,,,209.0,0.73
24176,2004,Chinook Salmon (Puget Sound ESU) - Elwha River,928.0,,,660.0,0.64
24177,2005,Chinook Salmon (Puget Sound ESU) - Elwha River,748.0,,,1877.0,0.49
24178,2006,Chinook Salmon (Puget Sound ESU) - Elwha River,483.0,,,583.0,0.41
24179,2007,Chinook Salmon (Puget Sound ESU) - Elwha River,428.0,,,256.0,0.25
24180,2008,Chinook Salmon (Puget Sound ESU) - Elwha River,527.0,,,187.0,0.29
24181,2009,Chinook Salmon (Puget Sound ESU) - Elwha River,920.0,,,115.0,0.24
24182,2010,Chinook Salmon (Puget Sound ESU) - Elwha River,564.0,,,10.0,0.08
24183,2011,Chinook Salmon (Puget Sound ESU) - Elwha River,866.0,,,,0.73
24184,2011,Chinook Salmon (Puget Sound ESU) - Elwha River,866.0,,,,0.73
24185,1986,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,888.0,1986.0,2010.0,-99.0,0.48
24186,1987,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1672.0,1986.0,2010.0,-99.0,0.48
24187,1988,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,5309.0,1986.0,2010.0,5331.0,0.48
24188,1989,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,3059.0,1986.0,2010.0,2364.0,0.48
24189,1990,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1655.0,1986.0,2010.0,1155.0,0.46
24190,1991,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1474.0,1986.0,2010.0,4272.0,0.63
24191,1992,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,485.0,1986.0,2010.0,1292.0,0.73
24192,1993,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,636.0,1986.0,2010.0,3183.0,0.69
24193,1994,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,164.0,1986.0,2010.0,253.0,0.73
24194,1995,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,540.0,1986.0,2010.0,189.0,0.5
24195,1996,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,374.0,1986.0,2010.0,168.0,0.44
24196,1997,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1578.0,1986.0,2010.0,212.0,0.46
24197,1998,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,724.0,1986.0,2010.0,88.0,0.14
24198,1999,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,927.0,1986.0,2010.0,146.0,0.49
24199,2000,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,725.0,1986.0,2010.0,129.0,0.25
24200,2001,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,665.0,1986.0,2010.0,483.0,0.69
24201,2002,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,888.0,1986.0,2010.0,337.0,0.38
24202,2003,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,471.0,1986.0,2010.0,209.0,0.73
24203,2004,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,928.0,1986.0,2010.0,660.0,0.64
24204,2005,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,748.0,1986.0,2010.0,1877.0,0.49
24205,2006,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,483.0,1986.0,2010.0,583.0,0.41
24206,2007,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,428.0,1986.0,2010.0,256.0,0.25
24207,2008,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,527.0,1986.0,2010.0,187.0,0.29
24208,2009,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,920.0,1986.0,2010.0,115.0,0.24
24209,2010,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,564.0,1986.0,2010.0,10.0,0.08
24210,1965,Chinook Salmon (Puget Sound ESU) - Cedar River,1046.0,,,-99.0,0.82
24211,1965,Chinook Salmon (Puget Sound ESU) - Cedar River,1046.0,,,-99.0,0.82
24212,1966,Chinook Salmon (Puget Sound ESU) - Cedar River,1896.0,,,-99.0,0.82
24213,1966,Chinook Salmon (Puget Sound ESU) - Cedar River,1896.0,,,-99.0,0.82
24214,1967,Chinook Salmon (Puget Sound ESU) - Cedar River,1343.0,,,4158.0,0.82
24215,1967,Chinook Salmon (Puget Sound ESU) - Cedar River,1343.0,,,4158.0,0.82
24216,1968,Chinook Salmon (Puget Sound ESU) - Cedar River,1433.0,,,4650.0,0.82
24217,1968,Chinook Salmon (Puget Sound ESU) - Cedar River,1433.0,,,4650.0,0.82
24218,1969,Chinook Salmon (Puget Sound ESU) - Cedar River,500.0,,,1613.0,0.82
24219,1969,Chinook Salmon (Puget Sound ESU) - Cedar River,500.0,,,1613.0,0.82
24220,1970,Chinook Salmon (Puget Sound ESU) - Cedar River,1746.0,,,4812.0,0.89
24221,1970,Chinook Salmon (Puget Sound ESU) - Cedar River,1746.0,,,4812.0,0.89
24222,1971,Chinook Salmon (Puget Sound ESU) - Cedar River,505.0,,,1567.0,0.72
24223,1971,Chinook Salmon (Puget Sound ESU) - Cedar River,505.0,,,1567.0,0.72
24224,1972,Chinook Salmon (Puget Sound ESU) - Cedar River,452.0,,,1007.0,0.72
24225,1972,Chinook Salmon (Puget Sound ESU) - Cedar River,452.0,,,1007.0,0.72
24226,1973,Chinook Salmon (Puget Sound ESU) - Cedar River,1040.0,,,2864.0,0.91
24227,1973,Chinook Salmon (Puget Sound ESU) - Cedar River,1040.0,,,2864.0,0.91
24228,1974,Chinook Salmon (Puget Sound ESU) - Cedar River,598.0,,,1992.0,0.87
24229,1974,Chinook Salmon (Puget Sound ESU) - Cedar River,598.0,,,1992.0,0.87
24230,1975,Chinook Salmon (Puget Sound ESU) - Cedar River,657.0,,,1640.0,0.77
24231,1975,Chinook Salmon (Puget Sound ESU) - Cedar River,657.0,,,1640.0,0.77
24232,1976,Chinook Salmon (Puget Sound ESU) - Cedar River,469.0,,,1620.0,0.71
24233,1976,Chinook Salmon (Puget Sound ESU) - Cedar River,469.0,,,1620.0,0.71
24234,1977,Chinook Salmon (Puget Sound ESU) - Cedar River,688.0,,,1946.0,0.86
24235,1977,Chinook Salmon (Puget Sound ESU) - Cedar River,688.0,,,1946.0,0.86
24236,1978,Chinook Salmon (Puget Sound ESU) - Cedar River,967.0,,,3268.0,0.94
24237,1978,Chinook Salmon (Puget Sound ESU) - Cedar River,967.0,,,3268.0,0.94
24238,1979,Chinook Salmon (Puget Sound ESU) - Cedar River,1268.0,,,3642.0,0.89
24239,1979,Chinook Salmon (Puget Sound ESU) - Cedar River,1268.0,,,3642.0,0.89
24240,1980,Chinook Salmon (Puget Sound ESU) - Cedar River,1400.0,,,5273.0,0.9
24241,1980,Chinook Salmon (Puget Sound ESU) - Cedar River,1400.0,,,5273.0,0.9
24242,1981,Chinook Salmon (Puget Sound ESU) - Cedar River,668.0,,,2451.0,0.79
24243,1981,Chinook Salmon (Puget Sound ESU) - Cedar River,668.0,,,2451.0,0.79
24244,1982,Chinook Salmon (Puget Sound ESU) - Cedar River,786.0,,,2595.0,0.79
24245,1982,Chinook Salmon (Puget Sound ESU) - Cedar River,786.0,,,2595.0,0.79
24246,1983,Chinook Salmon (Puget Sound ESU) - Cedar River,849.0,,,3633.0,0.81
24247,1983,Chinook Salmon (Puget Sound ESU) - Cedar River,849.0,,,3633.0,0.81
24248,1984,Chinook Salmon (Puget Sound ESU) - Cedar River,912.0,,,4438.0,0.91
24249,1984,Chinook Salmon (Puget Sound ESU) - Cedar River,912.0,,,4438.0,0.91
24250,1985,Chinook Salmon (Puget Sound ESU) - Cedar River,832.0,,,4570.0,0.91
24251,1985,Chinook Salmon (Puget Sound ESU) - Cedar River,832.0,,,4570.0,0.91
24252,1986,Chinook Salmon (Puget Sound ESU) - Cedar River,980.0,,,2819.0,0.92
24253,1986,Chinook Salmon (Puget Sound ESU) - Cedar River,980.0,,,2819.0,0.92
24254,1987,Chinook Salmon (Puget Sound ESU) - Cedar River,1561.0,,,2536.0,0.96
24255,1987,Chinook Salmon (Puget Sound ESU) - Cedar River,1561.0,,,2536.0,0.96
24256,1988,Chinook Salmon (Puget Sound ESU) - Cedar River,598.0,,,1260.0,0.94
24257,1988,Chinook Salmon (Puget Sound ESU) - Cedar River,598.0,,,1260.0,0.94
24258,1989,Chinook Salmon (Puget Sound ESU) - Cedar River,559.0,,,1087.0,0.86
24259,1989,Chinook Salmon (Puget Sound ESU) - Cedar River,559.0,,,1087.0,0.86
24260,1990,Chinook Salmon (Puget Sound ESU) - Cedar River,521.0,,,1646.0,0.76
24261,1990,Chinook Salmon (Puget Sound ESU) - Cedar River,521.0,,,1646.0,0.76
24262,1991,Chinook Salmon (Puget Sound ESU) - Cedar River,510.0,,,1444.0,0.93
24263,1991,Chinook Salmon (Puget Sound ESU) - Cedar River,510.0,,,1444.0,0.93
24264,1992,Chinook Salmon (Puget Sound ESU) - Cedar River,531.0,,,2232.0,0.95
24265,1992,Chinook Salmon (Puget Sound ESU) - Cedar River,531.0,,,2232.0,0.95
24266,1993,Chinook Salmon (Puget Sound ESU) - Cedar River,189.0,,,544.0,0.52
24267,1993,Chinook Salmon (Puget Sound ESU) - Cedar River,189.0,,,544.0,0.52
24268,1994,Chinook Salmon (Puget Sound ESU) - Cedar River,466.0,,,315.0,0.81
24269,1994,Chinook Salmon (Puget Sound ESU) - Cedar River,466.0,,,315.0,0.81
24270,1995,Chinook Salmon (Puget Sound ESU) - Cedar River,689.0,,,660.0,0.92
24271,1995,Chinook Salmon (Puget Sound ESU) - Cedar River,689.0,,,660.0,0.92
24272,1996,Chinook Salmon (Puget Sound ESU) - Cedar River,320.0,,,343.0,0.85
24273,1996,Chinook Salmon (Puget Sound ESU) - Cedar River,320.0,,,343.0,0.85
24274,1997,Chinook Salmon (Puget Sound ESU) - Cedar River,243.0,,,66.0,0.5
24275,1997,Chinook Salmon (Puget Sound ESU) - Cedar River,243.0,,,66.0,0.5
24276,1998,Chinook Salmon (Puget Sound ESU) - Cedar River,433.0,,,136.0,0.63
24277,1998,Chinook Salmon (Puget Sound ESU) - Cedar River,433.0,,,136.0,0.63
24278,1999,Chinook Salmon (Puget Sound ESU) - Cedar River,274.0,,,160.0,0.68
24279,1999,Chinook Salmon (Puget Sound ESU) - Cedar River,274.0,,,160.0,0.68
24280,2000,Chinook Salmon (Puget Sound ESU) - Cedar River,126.0,,,52.0,0.7
24281,2000,Chinook Salmon (Puget Sound ESU) - Cedar River,126.0,,,52.0,0.7
24282,2001,Chinook Salmon (Puget Sound ESU) - Cedar River,836.0,,,794.0,0.72
24283,2001,Chinook Salmon (Puget Sound ESU) - Cedar River,836.0,,,794.0,0.72
24284,2002,Chinook Salmon (Puget Sound ESU) - Cedar River,389.0,,,299.0,0.6
24285,2002,Chinook Salmon (Puget Sound ESU) - Cedar River,389.0,,,299.0,0.6
24286,2003,Chinook Salmon (Puget Sound ESU) - Cedar River,571.0,,,349.0,0.61
24287,2004,Chinook Salmon (Puget Sound ESU) - Cedar River,601.0,,,443.0,0.66
24288,2005,Chinook Salmon (Puget Sound ESU) - Cedar River,542.0,,,212.0,0.69
24289,2006,Chinook Salmon (Puget Sound ESU) - Cedar River,1114.0,,,571.0,0.81
24290,2007,Chinook Salmon (Puget Sound ESU) - Cedar River,1766.0,,,1665.0,0.9
24291,2008,Chinook Salmon (Puget Sound ESU) - Cedar River,802.0,,,965.0,0.91
24292,2009,Chinook Salmon (Puget Sound ESU) - Cedar River,758.0,,,251.0,0.82
24293,2010,Chinook Salmon (Puget Sound ESU) - Cedar River,683.0,,,204.0,0.77
24294,2011,Chinook Salmon (Puget Sound ESU) - Cedar River,845.0,,,,0.8
24295,2011,Chinook Salmon (Puget Sound ESU) - Cedar River,845.0,,,,0.8
24296,1965,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1046.0,1965.0,2010.0,-99.0,0.82
24297,1966,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1896.0,1965.0,2010.0,-99.0,0.82
24298,1967,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1343.0,1965.0,2010.0,4158.0,0.82
24299,1968,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1433.0,1965.0,2010.0,4650.0,0.82
24300,1969,Chinook Salmon (Puget Sound ESU) - Cedar River late run,500.0,1965.0,2010.0,1613.0,0.82
24301,1970,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1746.0,1965.0,2010.0,4812.0,0.89
24302,1971,Chinook Salmon (Puget Sound ESU) - Cedar River late run,505.0,1965.0,2010.0,1567.0,0.72
24303,1972,Chinook Salmon (Puget Sound ESU) - Cedar River late run,452.0,1965.0,2010.0,1007.0,0.72
24304,1973,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1040.0,1965.0,2010.0,2864.0,0.91
24305,1974,Chinook Salmon (Puget Sound ESU) - Cedar River late run,598.0,1965.0,2010.0,1992.0,0.87
24306,1975,Chinook Salmon (Puget Sound ESU) - Cedar River late run,657.0,1965.0,2010.0,1640.0,0.77
24307,1976,Chinook Salmon (Puget Sound ESU) - Cedar River late run,469.0,1965.0,2010.0,1620.0,0.71
24308,1977,Chinook Salmon (Puget Sound ESU) - Cedar River late run,688.0,1965.0,2010.0,1946.0,0.86
24309,1978,Chinook Salmon (Puget Sound ESU) - Cedar River late run,967.0,1965.0,2010.0,3268.0,0.94
24310,1979,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1268.0,1965.0,2010.0,3642.0,0.89
24311,1980,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1400.0,1965.0,2010.0,5273.0,0.9
24312,1981,Chinook Salmon (Puget Sound ESU) - Cedar River late run,668.0,1965.0,2010.0,2451.0,0.79
24313,1982,Chinook Salmon (Puget Sound ESU) - Cedar River late run,786.0,1965.0,2010.0,2595.0,0.79
24314,1983,Chinook Salmon (Puget Sound ESU) - Cedar River late run,849.0,1965.0,2010.0,3633.0,0.81
24315,1984,Chinook Salmon (Puget Sound ESU) - Cedar River late run,912.0,1965.0,2010.0,4438.0,0.91
24316,1985,Chinook Salmon (Puget Sound ESU) - Cedar River late run,832.0,1965.0,2010.0,4570.0,0.91
24317,1986,Chinook Salmon (Puget Sound ESU) - Cedar River late run,980.0,1965.0,2010.0,2819.0,0.92
