,Brood Year,Nwr Population Name,Number Of Spawners,Start Year,End Year,Stream Name
5471,1997,Grande Ronde Upper Mainstem,61.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5472,1998,Grande Ronde Upper Mainstem,84.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5473,1999,Grande Ronde Upper Mainstem,4.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5474,2000,Grande Ronde Upper Mainstem,46.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5475,2001,Grande Ronde Upper Mainstem,51.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5476,2002,Grande Ronde Upper Mainstem,52.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5477,2003,Grande Ronde Upper Mainstem,165.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5478,2004,Grande Ronde Upper Mainstem,586.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5479,2005,Grande Ronde Upper Mainstem,317.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5480,2006,Grande Ronde Upper Mainstem,57.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5481,2007,Grande Ronde Upper Mainstem,18.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5482,2008,Grande Ronde Upper Mainstem,367.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5483,2009,Grande Ronde Upper Mainstem,127.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5484,2010,Grande Ronde Upper Mainstem,2094.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5485,2011,Grande Ronde Upper Mainstem,1359.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5486,2012,Grande Ronde Upper Mainstem,392.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5487,2013,Grande Ronde Upper Mainstem,395.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5488,2014,Grande Ronde Upper Mainstem,1388.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5489,2015,Grande Ronde Upper Mainstem,1144.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5490,2016,Grande Ronde Upper Mainstem,151.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5491,2017,Grande Ronde Upper Mainstem,99.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5492,2018,Grande Ronde Upper Mainstem,133.0,1953.0,2019.0,Grande Ronde Upper Mainstem
5493,1949,Imnaha River,1938.0,1949.0,2019.0,Imnaha River
5494,1950,Imnaha River,1024.0,1949.0,2019.0,Imnaha River
5495,1951,Imnaha River,1761.0,1949.0,2019.0,Imnaha River
5496,1952,Imnaha River,3574.0,1949.0,2019.0,Imnaha River
5497,1953,Imnaha River,2920.0,1949.0,2019.0,Imnaha River
5498,1954,Imnaha River,3054.0,1949.0,2019.0,Imnaha River
5499,1955,Imnaha River,5856.0,1949.0,2019.0,Imnaha River
5500,1956,Imnaha River,1728.0,1949.0,2019.0,Imnaha River
5501,1957,Imnaha River,6267.0,1949.0,2019.0,Imnaha River
5502,1958,Imnaha River,1399.0,1949.0,2019.0,Imnaha River
5503,1959,Imnaha River,965.0,1949.0,2019.0,Imnaha River
5504,1960,Imnaha River,2710.0,1949.0,2019.0,Imnaha River
5505,1961,Imnaha River,1854.0,1949.0,2019.0,Imnaha River
5506,1962,Imnaha River,2081.0,1949.0,2019.0,Imnaha River
5507,1963,Imnaha River,1116.0,1949.0,2019.0,Imnaha River
5508,1964,Imnaha River,2097.0,1949.0,2019.0,Imnaha River
5509,1965,Imnaha River,1586.0,1949.0,2019.0,Imnaha River
5510,1966,Imnaha River,1871.0,1949.0,2019.0,Imnaha River
5511,1967,Imnaha River,1804.0,1949.0,2019.0,Imnaha River
5512,1968,Imnaha River,2022.0,1949.0,2019.0,Imnaha River
5513,1969,Imnaha River,2534.0,1949.0,2019.0,Imnaha River
5514,1970,Imnaha River,1477.0,1949.0,2019.0,Imnaha River
5515,1971,Imnaha River,3071.0,1949.0,2019.0,Imnaha River
5516,1972,Imnaha River,2819.0,1949.0,2019.0,Imnaha River
5517,1973,Imnaha River,4363.0,1949.0,2019.0,Imnaha River
5518,1974,Imnaha River,2324.0,1949.0,2019.0,Imnaha River
5519,1975,Imnaha River,1250.0,1949.0,2019.0,Imnaha River
5520,1976,Imnaha River,1065.0,1949.0,2019.0,Imnaha River
5521,1977,Imnaha River,1200.0,1949.0,2019.0,Imnaha River
5522,1978,Imnaha River,3482.0,1949.0,2019.0,Imnaha River
5523,1979,Imnaha River,436.0,1949.0,2019.0,Imnaha River
5524,1980,Imnaha River,336.0,1949.0,2019.0,Imnaha River
5525,1981,Imnaha River,831.0,1949.0,2019.0,Imnaha River
5526,1982,Imnaha River,1082.0,1949.0,2019.0,Imnaha River
5527,1983,Imnaha River,797.0,1949.0,2019.0,Imnaha River
5528,1984,Imnaha River,948.0,1949.0,2019.0,Imnaha River
5529,1985,Imnaha River,1591.0,1949.0,2019.0,Imnaha River
5530,1986,Imnaha River,769.0,1949.0,2019.0,Imnaha River
5531,1987,Imnaha River,503.0,1949.0,2019.0,Imnaha River
5532,1988,Imnaha River,706.0,1949.0,2019.0,Imnaha River
5533,1989,Imnaha River,347.0,1949.0,2019.0,Imnaha River
5534,1990,Imnaha River,387.0,1949.0,2019.0,Imnaha River
5535,1991,Imnaha River,703.0,1949.0,2019.0,Imnaha River
5536,1992,Imnaha River,694.0,1949.0,2019.0,Imnaha River
5537,1993,Imnaha River,1075.0,1949.0,2019.0,Imnaha River
5538,1994,Imnaha River,250.0,1949.0,2019.0,Imnaha River
5539,1995,Imnaha River,409.0,1949.0,2019.0,Imnaha River
5540,1996,Imnaha River,393.0,1949.0,2019.0,Imnaha River
5541,1997,Imnaha River,660.0,1949.0,2019.0,Imnaha River
5542,1998,Imnaha River,448.0,1949.0,2019.0,Imnaha River
5543,1999,Imnaha River,934.0,1949.0,2019.0,Imnaha River
5544,2000,Imnaha River,1322.0,1949.0,2019.0,Imnaha River
5545,2001,Imnaha River,2625.0,1949.0,2019.0,Imnaha River
5546,2002,Imnaha River,3135.0,1949.0,2019.0,Imnaha River
5547,2003,Imnaha River,2943.0,1949.0,2019.0,Imnaha River
5548,2004,Imnaha River,1409.0,1949.0,2019.0,Imnaha River
5549,2005,Imnaha River,808.0,1949.0,2019.0,Imnaha River
5550,2006,Imnaha River,789.0,1949.0,2019.0,Imnaha River
5551,2007,Imnaha River,976.0,1949.0,2019.0,Imnaha River
5552,2008,Imnaha River,2259.0,1949.0,2019.0,Imnaha River
5553,2009,Imnaha River,2726.0,1949.0,2019.0,Imnaha River
5554,2010,Imnaha River,2563.0,1949.0,2019.0,Imnaha River
5555,2011,Imnaha River,2357.0,1949.0,2019.0,Imnaha River
5556,2012,Imnaha River,1816.0,1949.0,2019.0,Imnaha River
5557,2013,Imnaha River,1635.0,1949.0,2019.0,Imnaha River
5558,2014,Imnaha River,2045.0,1949.0,2019.0,Imnaha River
5559,2015,Imnaha River,1513.0,1949.0,2019.0,Imnaha River
5560,2016,Imnaha River,1422.0,1949.0,2019.0,Imnaha River
5561,2017,Imnaha River,685.0,1949.0,2019.0,Imnaha River
5562,2018,Imnaha River,381.0,1949.0,2019.0,Imnaha River
5563,2011,Imnaha River Mainstem,1864.0,1949.0,2019.0,Imnaha River
5564,2012,Imnaha River Mainstem,901.0,1949.0,2019.0,Imnaha River
5565,2013,Imnaha River Mainstem,604.0,1949.0,2019.0,Imnaha River
5566,2014,Imnaha River Mainstem,1163.0,1949.0,2019.0,Imnaha River
5567,2015,Imnaha River Mainstem,746.0,1949.0,2019.0,Imnaha River
5568,2016,Imnaha River Mainstem,892.0,1949.0,2019.0,Imnaha River
5569,2017,Imnaha River Mainstem,327.0,1949.0,2019.0,Imnaha River
5570,2018,Imnaha River Mainstem,244.0,1949.0,2019.0,Imnaha River
5571,2019,Imnaha River Mainstem,190.0,1949.0,2019.0,Imnaha River
5572,2010,Lookingglass Creek,74.0,2010.0,2019.0,Lookingglass Creek
5573,2011,Lookingglass Creek,315.0,2010.0,2019.0,Lookingglass Creek
5574,2012,Lookingglass Creek,164.0,2010.0,2019.0,Lookingglass Creek
5575,2013,Lookingglass Creek,186.0,2010.0,2019.0,Lookingglass Creek
5576,2014,Lookingglass Creek,190.0,2010.0,2019.0,Lookingglass Creek
5577,2015,Lookingglass Creek,241.0,2010.0,2019.0,Lookingglass Creek
5578,2016,Lookingglass Creek,292.0,2010.0,2019.0,Lookingglass Creek
5579,2017,Lookingglass Creek,35.0,2010.0,2019.0,Lookingglass Creek
5580,2018,Lookingglass Creek,95.0,2010.0,2019.0,Lookingglass Creek
5581,2019,Lookingglass Creek,50.0,2010.0,2019.0,Lookingglass Creek
5582,1954,Minam River,794.0,1954.0,2018.0,Minam River
5583,1955,Minam River,1082.0,1954.0,2018.0,Minam River
5584,1956,Minam River,2020.0,1954.0,2018.0,Minam River
5585,1957,Minam River,4104.0,1954.0,2018.0,Minam River
5586,1958,Minam River,305.0,1954.0,2018.0,Minam River
5587,1959,Minam River,1984.0,1954.0,2018.0,Minam River
5588,1960,Minam River,898.0,1954.0,2018.0,Minam River
5589,1961,Minam River,438.0,1954.0,2018.0,Minam River
5590,1962,Minam River,1474.0,1954.0,2018.0,Minam River
5591,1963,Minam River,778.0,1954.0,2018.0,Minam River
5592,1964,Minam River,1003.0,1954.0,2018.0,Minam River
5593,1965,Minam River,869.0,1954.0,2018.0,Minam River
5594,1966,Minam River,822.0,1954.0,2018.0,Minam River
5595,1967,Minam River,305.0,1954.0,2018.0,Minam River
5596,1968,Minam River,657.0,1954.0,2018.0,Minam River
5597,1969,Minam River,931.0,1954.0,2018.0,Minam River
5598,1970,Minam River,942.0,1954.0,2018.0,Minam River
5599,1971,Minam River,652.0,1954.0,2018.0,Minam River
5600,1972,Minam River,871.0,1954.0,2018.0,Minam River
5601,1973,Minam River,683.0,1954.0,2018.0,Minam River
5602,1974,Minam River,459.0,1954.0,2018.0,Minam River
5603,1975,Minam River,377.0,1954.0,2018.0,Minam River
5604,1976,Minam River,547.0,1954.0,2018.0,Minam River
5605,1977,Minam River,267.0,1954.0,2018.0,Minam River
5606,1978,Minam River,1446.0,1954.0,2018.0,Minam River
5607,1979,Minam River,92.0,1954.0,2018.0,Minam River
5608,1980,Minam River,102.0,1954.0,2018.0,Minam River
5609,1981,Minam River,140.0,1954.0,2018.0,Minam River
5610,1982,Minam River,228.0,1954.0,2018.0,Minam River
5611,1983,Minam River,216.0,1954.0,2018.0,Minam River
5612,1984,Minam River,233.0,1954.0,2018.0,Minam River
5613,1985,Minam River,1209.0,1954.0,2018.0,Minam River
5614,1986,Minam River,655.0,1954.0,2018.0,Minam River
5615,1987,Minam River,908.0,1954.0,2018.0,Minam River
5616,1988,Minam River,868.0,1954.0,2018.0,Minam River
5617,1989,Minam River,319.0,1954.0,2018.0,Minam River
5618,1990,Minam River,528.0,1954.0,2018.0,Minam River
5619,1991,Minam River,399.0,1954.0,2018.0,Minam River
5620,1992,Minam River,394.0,1954.0,2018.0,Minam River
5621,1993,Minam River,415.0,1954.0,2018.0,Minam River
5622,1994,Minam River,54.0,1954.0,2018.0,Minam River
5623,1995,Minam River,70.0,1954.0,2018.0,Minam River
5624,1996,Minam River,311.0,1954.0,2018.0,Minam River
5625,1997,Minam River,188.0,1954.0,2018.0,Minam River
5626,1998,Minam River,209.0,1954.0,2018.0,Minam River
5627,1999,Minam River,149.0,1954.0,2018.0,Minam River
5628,2000,Minam River,461.0,1954.0,2018.0,Minam River
5629,2001,Minam River,608.0,1954.0,2018.0,Minam River
5630,2002,Minam River,664.0,1954.0,2018.0,Minam River
5631,2003,Minam River,559.0,1954.0,2018.0,Minam River
5632,2004,Minam River,493.0,1954.0,2018.0,Minam River
5633,2005,Minam River,348.0,1954.0,2018.0,Minam River
5634,2006,Minam River,448.0,1954.0,2018.0,Minam River
5635,2007,Minam River,313.0,1954.0,2018.0,Minam River
5636,2008,Minam River,553.0,1954.0,2018.0,Minam River
5637,2009,Minam River,765.0,1954.0,2018.0,Minam River
5638,2010,Minam River,941.0,1954.0,2018.0,Minam River
5639,2011,Minam River,842.0,1954.0,2018.0,Minam River
5640,2012,Minam River,639.0,1954.0,2018.0,Minam River
5641,2013,Minam River,459.0,1954.0,2018.0,Minam River
5642,2014,Minam River,1129.0,1954.0,2018.0,Minam River
5643,2015,Minam River,652.0,1954.0,2018.0,Minam River
5644,2016,Minam River,614.0,1954.0,2018.0,Minam River
5645,2017,Minam River,208.0,1954.0,2018.0,Minam River
5646,2018,Minam River,310.0,1954.0,2018.0,Minam River
5647,1949,Wallowa/Lostine Rivers,638.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5648,1950,Wallowa/Lostine Rivers,510.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5649,1952,Wallowa/Lostine Rivers,734.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5650,1953,Wallowa/Lostine Rivers,817.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5651,1954,Wallowa/Lostine Rivers,932.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5652,1955,Wallowa/Lostine Rivers,1451.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5653,1956,Wallowa/Lostine Rivers,905.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5654,1957,Wallowa/Lostine Rivers,2205.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5655,1959,Wallowa/Lostine Rivers,657.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5656,1960,Wallowa/Lostine Rivers,606.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5657,1961,Wallowa/Lostine Rivers,281.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5658,1962,Wallowa/Lostine Rivers,338.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5659,1963,Wallowa/Lostine Rivers,1104.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5660,1964,Wallowa/Lostine Rivers,1585.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5661,1965,Wallowa/Lostine Rivers,956.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5662,1966,Wallowa/Lostine Rivers,1284.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5663,1967,Wallowa/Lostine Rivers,1106.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5664,1968,Wallowa/Lostine Rivers,1152.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5665,1969,Wallowa/Lostine Rivers,914.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5666,1970,Wallowa/Lostine Rivers,813.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5667,1971,Wallowa/Lostine Rivers,797.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5668,1972,Wallowa/Lostine Rivers,1169.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5669,1973,Wallowa/Lostine Rivers,1263.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5670,1974,Wallowa/Lostine Rivers,948.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5671,1975,Wallowa/Lostine Rivers,328.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5672,1976,Wallowa/Lostine Rivers,664.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5673,1977,Wallowa/Lostine Rivers,221.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5674,1978,Wallowa/Lostine Rivers,1097.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5675,1979,Wallowa/Lostine Rivers,157.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5676,1980,Wallowa/Lostine Rivers,155.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5677,1981,Wallowa/Lostine Rivers,76.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5678,1982,Wallowa/Lostine Rivers,520.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5679,1983,Wallowa/Lostine Rivers,375.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5680,1984,Wallowa/Lostine Rivers,492.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5681,1985,Wallowa/Lostine Rivers,675.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5682,1986,Wallowa/Lostine Rivers,419.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5683,1987,Wallowa/Lostine Rivers,640.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5684,1988,Wallowa/Lostine Rivers,975.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5685,1989,Wallowa/Lostine Rivers,296.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5686,1990,Wallowa/Lostine Rivers,95.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5687,1991,Wallowa/Lostine Rivers,163.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5688,1992,Wallowa/Lostine Rivers,196.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5689,1993,Wallowa/Lostine Rivers,501.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5690,1994,Wallowa/Lostine Rivers,67.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5691,1995,Wallowa/Lostine Rivers,37.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5692,1996,Wallowa/Lostine Rivers,96.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5693,1997,Wallowa/Lostine Rivers,213.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5694,1998,Wallowa/Lostine Rivers,187.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5695,1999,Wallowa/Lostine Rivers,104.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5696,2000,Wallowa/Lostine Rivers,297.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5697,2001,Wallowa/Lostine Rivers,683.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5698,2002,Wallowa/Lostine Rivers,953.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5699,2003,Wallowa/Lostine Rivers,856.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5700,2004,Wallowa/Lostine Rivers,1096.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5701,2005,Wallowa/Lostine Rivers,732.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5702,2006,Wallowa/Lostine Rivers,594.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5703,2007,Wallowa/Lostine Rivers,464.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5704,2008,Wallowa/Lostine Rivers,1946.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5705,2009,Wallowa/Lostine Rivers,1497.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5706,2010,Wallowa/Lostine Rivers,4852.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5707,2011,Wallowa/Lostine Rivers,5738.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5708,2012,Wallowa/Lostine Rivers,1871.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5709,2013,Wallowa/Lostine Rivers,1166.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5710,2014,Wallowa/Lostine Rivers,2870.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5711,2015,Wallowa/Lostine Rivers,1063.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5712,2016,Wallowa/Lostine Rivers,1352.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5713,2017,Wallowa/Lostine Rivers,536.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5714,2018,Wallowa/Lostine Rivers,952.0,1949.0,2018.0,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine River"
5715,1949,Wenaha River,336.0,1949.0,2018.0,Wenaha River
5716,1950,Wenaha River,471.0,1949.0,2018.0,Wenaha River
5717,1952,Wenaha River,948.0,1949.0,2018.0,Wenaha River
5718,1953,Wenaha River,959.0,1949.0,2018.0,Wenaha River
5719,1954,Wenaha River,571.0,1949.0,2018.0,Wenaha River
5720,1955,Wenaha River,335.0,1949.0,2018.0,Wenaha River
5721,1956,Wenaha River,1064.0,1949.0,2018.0,Wenaha River
5722,1957,Wenaha River,2876.0,1949.0,2018.0,Wenaha River
5723,1963,Wenaha River,1269.0,1949.0,2018.0,Wenaha River
5724,1964,Wenaha River,1586.0,1949.0,2018.0,Wenaha River
5725,1965,Wenaha River,759.0,1949.0,2018.0,Wenaha River
5726,1966,Wenaha River,2672.0,1949.0,2018.0,Wenaha River
5727,1967,Wenaha River,1778.0,1949.0,2018.0,Wenaha River
5728,1968,Wenaha River,1230.0,1949.0,2018.0,Wenaha River
5729,1969,Wenaha River,2442.0,1949.0,2018.0,Wenaha River
5730,1970,Wenaha River,2682.0,1949.0,2018.0,Wenaha River
5731,1971,Wenaha River,1576.0,1949.0,2018.0,Wenaha River
5732,1972,Wenaha River,682.0,1949.0,2018.0,Wenaha River
5733,1973,Wenaha River,1971.0,1949.0,2018.0,Wenaha River
5734,1974,Wenaha River,471.0,1949.0,2018.0,Wenaha River
5735,1975,Wenaha River,288.0,1949.0,2018.0,Wenaha River
5736,1976,Wenaha River,192.0,1949.0,2018.0,Wenaha River
5737,1977,Wenaha River,577.0,1949.0,2018.0,Wenaha River
5738,1978,Wenaha River,740.0,1949.0,2018.0,Wenaha River
5739,1979,Wenaha River,48.0,1949.0,2018.0,Wenaha River
5740,1980,Wenaha River,231.0,1949.0,2018.0,Wenaha River
