Brood_Year,Nwr_Population_Name,Number_Of_Spawners,Start_Year,End_Year,Effective_Catch,Fracwild,Spawners_Prev_Yr,Eff_Catch_Prev_Yr,Fracwild_Prev_Yr,Spawners_Two_Yrs_Prior,Eff_Catch_Two_Yrs_Prior,Fracwild_Two_Yrs_Prior
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,224.0,1958.0,2008.0,3.0,0.55,552.0,5.0,0.67,2169.0,28.0,0.56
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,367.0,1958.0,2008.0,8.0,0.77,224.0,3.0,0.55,552.0,5.0,0.67
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,1257.0,1958.0,2008.0,5.0,0.36,367.0,8.0,0.77,224.0,3.0,0.55
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,1204.0,1958.0,2008.0,11.0,0.6,1257.0,5.0,0.36,367.0,8.0,0.77
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,926.0,1958.0,2008.0,9.0,0.75,1204.0,11.0,0.6,1257.0,5.0,0.36
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,1511.0,1958.0,2008.0,4.0,0.49,926.0,9.0,0.75,1204.0,11.0,0.6
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,2529.0,1958.0,2008.0,19.0,0.68,1511.0,4.0,0.49,926.0,9.0,0.75
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,3021.0,1958.0,2008.0,47.0,0.6,2529.0,19.0,0.68,1511.0,4.0,0.49
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,3130.0,1958.0,2008.0,110.0,0.67,3021.0,47.0,0.6,2529.0,19.0,0.68
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,1231.0,1958.0,2008.0,0.0,0.53,3130.0,110.0,0.67,3021.0,47.0,0.6
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,901.0,1958.0,2008.0,8.0,0.49,1231.0,0.0,0.53,3130.0,110.0,0.67
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,1033.0,1958.0,2008.0,7.0,0.4,901.0,8.0,0.49,1231.0,0.0,0.53
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1841.0,1960.0,2008.0,3988.0,1.0,1033.0,7.0,0.4,901.0,8.0,0.49
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,3374.0,1960.0,2008.0,4078.0,1.0,1841.0,3988.0,1.0,1033.0,7.0,0.4
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1515.0,1960.0,2008.0,3020.0,1.0,3374.0,4078.0,1.0,1841.0,3988.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,2541.0,1960.0,2008.0,5478.0,1.0,1515.0,3020.0,1.0,3374.0,4078.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1861.0,1960.0,2008.0,2669.0,1.0,2541.0,5478.0,1.0,1515.0,3020.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,778.0,1960.0,2008.0,1232.0,1.0,1861.0,2669.0,1.0,2541.0,5478.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,2079.0,1960.0,2008.0,1757.0,1.0,778.0,1232.0,1.0,1861.0,2669.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,2059.0,1960.0,2008.0,2552.0,1.0,2079.0,1757.0,1.0,778.0,1232.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,2230.0,1960.0,2008.0,1886.0,1.0,2059.0,2552.0,1.0,2079.0,1757.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,948.0,1960.0,2008.0,730.0,1.0,2230.0,1886.0,1.0,2059.0,2552.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1586.0,1960.0,2008.0,1359.0,1.0,948.0,730.0,1.0,2230.0,1886.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1438.0,1960.0,2008.0,794.0,1.0,1586.0,1359.0,1.0,948.0,730.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,1597.0,1960.0,2008.0,1708.0,1.0,1438.0,794.0,1.0,1586.0,1359.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,2063.0,1960.0,2008.0,2823.0,1.0,1597.0,1708.0,1.0,1438.0,794.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,974.0,1960.0,2008.0,593.0,1.0,2063.0,2823.0,1.0,1597.0,1708.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,915.0,1960.0,2008.0,1.0,1.0,974.0,593.0,1.0,2063.0,2823.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,330.0,1960.0,2008.0,1.0,1.0,915.0,1.0,1.0,974.0,593.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,704.0,1960.0,2008.0,342.0,1.0,330.0,1.0,1.0,915.0,1.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,3249.0,1960.0,2008.0,648.0,1.0,704.0,342.0,1.0,330.0,1.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,242.0,1960.0,2008.0,9.0,1.0,3249.0,648.0,1.0,704.0,342.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,13.0,1960.0,2008.0,0.0,1.0,242.0,9.0,1.0,3249.0,648.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,323.0,1960.0,2008.0,20.0,1.0,13.0,0.0,1.0,242.0,9.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,136.0,1960.0,2008.0,11.0,1.0,323.0,20.0,1.0,13.0,0.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,367.0,1960.0,2008.0,32.0,1.0,136.0,11.0,1.0,323.0,20.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,178.0,1960.0,2008.0,17.0,1.0,367.0,32.0,1.0,136.0,11.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,367.0,1960.0,2008.0,23.0,1.0,178.0,17.0,1.0,367.0,32.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,457.0,1960.0,2008.0,34.0,1.0,367.0,23.0,1.0,178.0,17.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,484.0,1960.0,2008.0,37.0,1.0,457.0,34.0,1.0,367.0,23.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,690.0,1960.0,2008.0,92.0,0.98,484.0,37.0,1.0,457.0,34.0,1.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,440.0,1960.0,2008.0,35.0,0.82,690.0,92.0,0.98,484.0,37.0,1.0
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,334.0,1960.0,2008.0,25.0,0.64,440.0,35.0,0.82,690.0,92.0,0.98
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,105.0,1960.0,2008.0,6.0,0.63,334.0,25.0,0.64,440.0,35.0,0.82
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,70.0,1960.0,2008.0,2.0,0.49,105.0,6.0,0.63,334.0,25.0,0.64
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,319.0,1960.0,2008.0,17.0,0.82,70.0,2.0,0.49,105.0,6.0,0.63
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,30.0,1960.0,2008.0,1.0,0.64,319.0,17.0,0.82,70.0,2.0,0.49
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,11.0,1960.0,2008.0,0.0,0.64,30.0,1.0,0.64,319.0,17.0,0.82
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,22.0,1960.0,2008.0,0.0,0.45,11.0,0.0,0.64,30.0,1.0,0.64
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,83.0,1960.0,2008.0,4.0,0.82,22.0,0.0,0.45,11.0,0.0,0.64
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,127.0,1960.0,2008.0,6.0,0.93,83.0,4.0,0.82,22.0,0.0,0.45
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,79.0,1960.0,2008.0,3.0,1.0,127.0,6.0,0.93,83.0,4.0,0.82
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,143.0,1960.0,2008.0,7.0,1.0,79.0,3.0,1.0,127.0,6.0,0.93
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,402.0,1960.0,2008.0,59.0,1.0,143.0,7.0,1.0,79.0,3.0,1.0
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,891.0,1960.0,2008.0,112.0,1.0,402.0,59.0,1.0,143.0,7.0,1.0
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,679.0,1960.0,2008.0,61.0,1.0,891.0,112.0,1.0,402.0,59.0,1.0
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,352.0,1960.0,2008.0,37.0,1.0,679.0,61.0,1.0,891.0,112.0,1.0
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,198.0,1960.0,2008.0,14.0,1.0,352.0,37.0,1.0,679.0,61.0,1.0
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,77.0,1960.0,2008.0,5.0,1.0,198.0,14.0,1.0,352.0,37.0,1.0
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,216.0,1960.0,2008.0,18.0,1.0,77.0,5.0,1.0,198.0,14.0,1.0
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,385.0,1960.0,2008.0,64.0,1.0,216.0,18.0,1.0,77.0,5.0,1.0
1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1424.0,1957.0,2008.0,2326.0,1.0,385.0,64.0,1.0,216.0,18.0,1.0
1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1099.0,1957.0,2008.0,3184.0,1.0,1424.0,2326.0,1.0,385.0,64.0,1.0
1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,927.0,1957.0,2008.0,2038.0,1.0,1099.0,3184.0,1.0,1424.0,2326.0,1.0
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,2455.0,1957.0,2008.0,5874.0,1.0,927.0,2038.0,1.0,1099.0,3184.0,1.0
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,3357.0,1957.0,2008.0,4500.0,1.0,2455.0,5874.0,1.0,927.0,2038.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,2610.0,1957.0,2008.0,5889.0,1.0,3357.0,4500.0,1.0,2455.0,5874.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,715.0,1957.0,2008.0,1720.0,1.0,2610.0,5889.0,1.0,3357.0,4500.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,2067.0,1957.0,2008.0,3352.0,1.0,715.0,1720.0,1.0,2610.0,5889.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,866.0,1957.0,2008.0,1556.0,1.0,2067.0,3352.0,1.0,715.0,1720.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1476.0,1957.0,2008.0,1416.0,1.0,866.0,1556.0,1.0,2067.0,3352.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1555.0,1957.0,2008.0,2166.0,1.0,1476.0,1416.0,1.0,866.0,1556.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1144.0,1957.0,2008.0,1099.0,1.0,1555.0,2166.0,1.0,1476.0,1416.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,656.0,1957.0,2008.0,574.0,1.0,1144.0,1099.0,1.0,1555.0,2166.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,680.0,1957.0,2008.0,655.0,1.0,656.0,574.0,1.0,1144.0,1099.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,770.0,1957.0,2008.0,474.0,1.0,680.0,655.0,1.0,656.0,574.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,946.0,1957.0,2008.0,1150.0,1.0,770.0,474.0,1.0,680.0,655.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,866.0,1957.0,2008.0,1346.0,1.0,946.0,1150.0,1.0,770.0,474.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,474.0,1957.0,2008.0,327.0,1.0,866.0,1346.0,1.0,946.0,1150.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,730.0,1957.0,2008.0,1.0,1.0,474.0,327.0,1.0,866.0,1346.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,450.0,1957.0,2008.0,2.0,1.0,730.0,1.0,1.0,474.0,327.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,877.0,1957.0,2008.0,479.0,1.0,450.0,2.0,1.0,730.0,1.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,1406.0,1957.0,2008.0,319.0,1.0,877.0,479.0,1.0,450.0,2.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,289.0,1957.0,2008.0,12.0,1.0,1406.0,319.0,1.0,877.0,479.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,64.0,1957.0,2008.0,2.0,1.0,289.0,12.0,1.0,1406.0,319.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,228.0,1957.0,2008.0,15.0,1.0,64.0,2.0,1.0,289.0,12.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,295.0,1957.0,2008.0,27.0,1.0,228.0,15.0,1.0,64.0,2.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,91.0,1957.0,2008.0,9.0,1.0,295.0,27.0,1.0,228.0,15.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,69.0,1957.0,2008.0,7.0,1.0,91.0,9.0,1.0,295.0,27.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,184.0,1957.0,2008.0,13.0,1.0,69.0,7.0,1.0,91.0,9.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,311.0,1957.0,2008.0,26.0,1.0,184.0,13.0,1.0,69.0,7.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,307.0,1957.0,2008.0,26.0,1.0,311.0,26.0,1.0,184.0,13.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,354.0,1957.0,2008.0,54.0,1.0,307.0,26.0,1.0,311.0,26.0,1.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,63.0,1957.0,2008.0,6.0,1.0,354.0,54.0,1.0,307.0,26.0,1.0
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,158.0,1957.0,2008.0,21.0,1.0,63.0,6.0,1.0,354.0,54.0,1.0
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,109.0,1957.0,2008.0,12.0,1.0,158.0,21.0,1.0,63.0,6.0,1.0
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,30.0,1957.0,2008.0,2.0,1.0,109.0,12.0,1.0,158.0,21.0,1.0
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,46.0,1957.0,2008.0,3.0,1.0,30.0,2.0,1.0,109.0,12.0,1.0
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,14.0,1957.0,2008.0,1.0,1.0,46.0,3.0,1.0,30.0,2.0,1.0
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,10.0,1957.0,2008.0,0.0,1.0,14.0,1.0,1.0,46.0,3.0,1.0
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,57.0,1957.0,2008.0,2.0,1.0,10.0,0.0,1.0,14.0,1.0,1.0
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,99.0,1957.0,2008.0,7.0,1.0,57.0,2.0,1.0,10.0,0.0,1.0
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,79.0,1957.0,2008.0,4.0,1.0,99.0,7.0,1.0,57.0,2.0,1.0
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,69.0,1957.0,2008.0,3.0,1.0,79.0,4.0,1.0,99.0,7.0,1.0
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,168.0,1957.0,2008.0,10.0,1.0,69.0,3.0,1.0,79.0,4.0,1.0
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,607.0,1957.0,2008.0,98.0,1.0,168.0,10.0,1.0,69.0,3.0,1.0
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,270.0,1957.0,2008.0,38.0,1.0,607.0,98.0,1.0,168.0,10.0,1.0
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,94.0,1957.0,2008.0,9.0,1.0,270.0,38.0,1.0,607.0,98.0,1.0
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,60.0,1957.0,2008.0,7.0,1.0,94.0,9.0,1.0,270.0,38.0,1.0
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,74.0,1957.0,2008.0,6.0,1.0,60.0,7.0,1.0,94.0,9.0,1.0
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,50.0,1957.0,2008.0,4.0,1.0,74.0,6.0,1.0,60.0,7.0,1.0
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,38.0,1957.0,2008.0,3.0,1.0,50.0,4.0,1.0,74.0,6.0,1.0
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,50.0,1957.0,2008.0,9.0,1.0,38.0,3.0,1.0,50.0,4.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,100.0,1986.0,2008.0,0.0,0.0,50.0,9.0,1.0,38.0,3.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,228.0,1986.0,2008.0,0.0,0.0,100.0,0.0,0.0,50.0,9.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,260.0,1986.0,2008.0,0.0,0.0,228.0,0.0,0.0,100.0,0.0,0.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,82.0,1986.0,2008.0,0.0,0.01,260.0,0.0,0.0,228.0,0.0,0.0
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,149.0,1986.0,2008.0,2.0,0.05,82.0,0.0,0.01,260.0,0.0,0.0
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,75.0,1986.0,2008.0,2.0,0.08,149.0,2.0,0.05,82.0,0.0,0.01
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,43.0,1986.0,2008.0,0.0,0.07,75.0,2.0,0.08,149.0,2.0,0.05
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,136.0,1986.0,2008.0,0.0,0.08,43.0,0.0,0.07,75.0,2.0,0.08
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,36.0,1986.0,2008.0,0.0,0.28,136.0,0.0,0.08,43.0,0.0,0.07
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,27.0,1986.0,2008.0,0.0,0.56,36.0,0.0,0.28,136.0,0.0,0.08
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,51.0,1986.0,2008.0,2.0,0.96,27.0,0.0,0.56,36.0,0.0,0.28
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,72.0,1986.0,2008.0,5.0,0.71,51.0,2.0,0.96,27.0,0.0,0.56
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,80.0,1986.0,2008.0,4.0,0.65,72.0,5.0,0.71,51.0,2.0,0.96
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,184.0,1986.0,2008.0,3.0,0.38,80.0,4.0,0.65,72.0,5.0,0.71
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,98.0,1986.0,2008.0,4.0,0.64,184.0,3.0,0.38,80.0,4.0,0.65
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,306.0,1986.0,2008.0,39.0,0.53,98.0,4.0,0.64,184.0,3.0,0.38
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,286.0,1986.0,2008.0,26.0,0.53,306.0,39.0,0.53,98.0,4.0,0.64
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,763.0,1986.0,2008.0,30.0,0.43,286.0,26.0,0.53,306.0,39.0,0.53
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,481.0,1986.0,2008.0,21.0,0.42,763.0,30.0,0.43,286.0,26.0,0.53
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,633.0,1986.0,2008.0,27.0,0.52,481.0,21.0,0.42,763.0,30.0,0.43
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,155.0,1986.0,2008.0,6.0,0.56,633.0,27.0,0.52,481.0,21.0,0.42
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,139.0,1986.0,2008.0,10.0,0.89,155.0,6.0,0.56,633.0,27.0,0.52
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Pahsimeroi River,203.0,1986.0,2008.0,35.0,1.0,139.0,10.0,0.89,155.0,6.0,0.56
1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,4888.0,1957.0,2008.0,6797.0,1.0,203.0,35.0,1.0,139.0,10.0,0.89
1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,887.0,1957.0,2008.0,2186.0,1.0,4888.0,6797.0,1.0,203.0,35.0,1.0
1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,679.0,1957.0,2008.0,1270.0,1.0,887.0,2186.0,1.0,4888.0,6797.0,1.0
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,1565.0,1957.0,2008.0,3245.0,1.0,679.0,1270.0,1.0,887.0,2186.0,1.0
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,687.0,1957.0,2008.0,795.0,1.0,1565.0,3245.0,1.0,679.0,1270.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,901.0,1957.0,2008.0,1719.0,1.0,687.0,795.0,1.0,1565.0,3245.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,376.0,1957.0,2008.0,776.0,1.0,901.0,1719.0,1.0,687.0,795.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,800.0,1957.0,2008.0,1098.0,1.0,376.0,776.0,1.0,901.0,1719.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,387.0,1957.0,2008.0,586.0,1.0,800.0,1098.0,1.0,376.0,776.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,752.0,1957.0,2008.0,608.0,1.0,387.0,586.0,1.0,800.0,1098.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,704.0,1957.0,2008.0,835.0,1.0,752.0,608.0,1.0,387.0,586.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,430.0,1957.0,2008.0,348.0,1.0,704.0,835.0,1.0,752.0,608.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,231.0,1957.0,2008.0,170.0,1.0,430.0,348.0,1.0,704.0,835.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,289.0,1957.0,2008.0,237.0,1.0,231.0,170.0,1.0,430.0,348.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,424.0,1957.0,2008.0,224.0,1.0,289.0,237.0,1.0,231.0,170.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,795.0,1957.0,2008.0,814.0,1.0,424.0,224.0,1.0,289.0,237.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,432.0,1957.0,2008.0,566.0,1.0,795.0,814.0,1.0,424.0,224.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,77.0,1957.0,2008.0,44.0,1.0,432.0,566.0,1.0,795.0,814.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,86.0,1957.0,2008.0,0.0,1.0,77.0,44.0,1.0,432.0,566.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,84.0,1957.0,2008.0,0.0,1.0,86.0,0.0,1.0,77.0,44.0,1.0
